edad,sexo,comunidad,pais_nacimiento,situacion_prof,jornada_semanal,renta_cta_ajena,renta_cta_propia,anyo,ponderacion
37,Mujer,Catalunya,Resto,autónomo,45,0.0,9557.3,2019,306.10849
86,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,482.10568
52,Hombre,Catalunya,Espanya,asalariado,40,18438.09,0.0,2019,487.93322
21,Hombre,Catalunya,Espanya,, ,0.0,0.0,2019,487.84244
58,Mujer,Catalunya,Espanya,asalariado,40,23445.49,0.0,2019,359.26245
26,Mujer,Catalunya,Espanya,, ,0.0,0.0,2019,370.33876000000004
17,Hombre,Catalunya,Espanya,, ,0.0,0.0,2019,363.54983
44,Hombre,Catalunya,Espanya,asalariado,40,28576.1,0.0,2019,389.20754
43,Mujer,Catalunya,Espanya,asalariado, ,16438.9,0.0,2019,387.78081000000003
23,Mujer,Catalunya,Espanya,asalariado,20,9648.36,0.0,2019,390.20772999999997
21,Hombre,Catalunya,Espanya,asalariado,40,16968.7,0.0,2019,390.83325
66,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,219.15063999999998
67,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,219.11382999999998
60,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,236.59922000000003
57,Mujer,Catalunya,Espanya,asalariado,40,20678.8,0.0,2019,236.80506
53,Mujer,Catalunya,Espanya,asalariado,25,7619.2,0.0,2019,387.14052999999996
50,Hombre,Catalunya,Espanya,asalariado,50,0.0,18105.1,2019,389.42557999999997
56,Hombre,Catalunya,Espanya,asalariado,37,46674.5,0.0,2019,419.96810999999997
55,Mujer,Catalunya,Espanya,asalariado,37,40567.8,0.0,2019,418.94357
28,Hombre,Catalunya,Espanya,asalariado,20,5660.0,0.0,2019,423.61085999999995
24,Hombre,Catalunya,Espanya,asalariado,20,9142.1,0.0,2019,423.25410999999997
65,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,218.83747000000002
63,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,219.76522000000003
45,Hombre,Catalunya,Espanya,asalariado,40,31718.7,0.0,2019,320.20239
43,Mujer,Catalunya,Espanya,asalariado,40,38723.2,0.0,2019,319.0286
75,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,223.11125
48,Mujer,Catalunya,Espanya,asalariado,40,40618.5,0.0,2019,279.23607999999996
54,Hombre,Catalunya,Espanya,asalariado,35,13760.6,0.0,2019,281.14512
60,Mujer,Catalunya,Espanya,Empleador, ,0.0,0.0,2019,158.82298
60,Hombre,Catalunya,Espanya,asalariado,35,0.0,9778.1,2019,158.68493
20,Hombre,Catalunya,Espanya,, ,0.0,0.0,2019,160.71835
19,Hombre,Catalunya,Espanya,, ,0.0,0.0,2019,160.71835
37,Hombre,Catalunya,Espanya,asalariado,20,3812.49,0.0,2019,300.60999
65,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,301.51956
57,Mujer,Catalunya,Espanya,asalariado, ,4817.8,0.0,2019,147.57001
51,Hombre,Catalunya,Espanya,asalariado,40,34159.3,0.0,2019,202.67585
56,Mujer,Catalunya,Espanya,asalariado,20,4947.3,0.0,2019,201.23986000000002
20,Hombre,Catalunya,Espanya,asalariado,20,1065.5,0.0,2019,203.64141999999998
77,Mujer,Catalunya,Resto,asalariado, ,0.0,0.0,2019,261.51152
59,Hombre,Catalunya,Espanya,autónomo,50,0.0,7487.6,2019,243.72587000000001
57,Mujer,Catalunya,Espanya,asalariado,40,18290.1,0.0,2019,243.93791000000002
30,Hombre,Catalunya,Espanya,asalariado,40,20357.5,0.0,2019,245.83992
20,Hombre,Catalunya,Espanya,, ,0.0,0.0,2019,246.84902999999997
49,Hombre,Catalunya,Resto,asalariado,48,3630.71,0.0,2019,432.56744000000003
40,Mujer,Catalunya,Espanya,asalariado,40,35235.1,0.0,2019,319.0286
41,Hombre,Catalunya,Espanya,asalariado,40,19876.0,0.0,2019,320.20239
37,Mujer,Catalunya,Espanya,asalariado,37,7054.3,0.0,2019,322.43678
84,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,261.51152
52,Mujer,Catalunya,Espanya,asalariado,40,42636.2,0.0,2019,275.3413
68,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,274.87852000000004
53,Hombre,Catalunya,Espanya,asalariado,40,24515.5,0.0,2019,362.59272000000004
51,Mujer,Catalunya,Espanya,asalariado,40,10150.7,0.0,2019,358.8332
23,Mujer,Catalunya,Espanya,asalariado,40,7884.2,0.0,2019,361.94504
44,Mujer,Catalunya,Espanya,asalariado,40,48658.7,0.0,2019,322.43678
38,Hombre,Catalunya,Espanya,asalariado,40,21132.8,0.0,2019,272.73587000000003
34,Mujer,Catalunya,Espanya,asalariado,30,11682.5,0.0,2019,280.37072
45,Hombre,Catalunya,Espanya,asalariado,40,30424.5,0.0,2019,333.78637000000003
42,Mujer,Catalunya,Espanya,asalariado,40,25275.2,0.0,2019,332.5628
38,Hombre,Catalunya,Espanya,autónomo,50,0.0,25000.0,2019,268.63182
40,Mujer,Catalunya,Espanya,asalariado,40,26465.7,0.0,2019,267.64709
50,Mujer,Catalunya,Resto,asalariado, ,0.0,0.0,2019,345.07989
24,Hombre,Catalunya,Resto,asalariado,20,1430.2,0.0,2019,347.37444
41,Hombre,Catalunya,Espanya,asalariado,40,17601.5,0.0,2019,256.49778
56,Hombre,Catalunya,Espanya,asalariado,40,57294.5,0.0,2019,329.35907000000003
53,Mujer,Catalunya,Espanya,asalariado,40,17484.9,0.0,2019,328.55557999999996
26,Mujer,Catalunya,Espanya,asalariado,40,12660.5,0.0,2019,339.80882
71,Mujer,Catalunya,Espanya,ayuda familiar, ,0.0,0.0,2019,223.11125
33,Hombre,Catalunya,Espanya,asalariado,40,27950.1,0.0,2019,420.50222
30,Mujer,Catalunya,Espanya,asalariado,40,33034.2,0.0,2019,430.11297
40,Mujer,Catalunya,Espanya,asalariado,60,12551.56,0.0,2019,164.91348
19,Hombre,Catalunya,Espanya,, ,0.0,0.0,2019,167.03454
48,Mujer,Catalunya,Espanya,asalariado,37,34152.0,0.0,2019,256.06944
19,Mujer,Catalunya,Espanya,, ,0.0,0.0,2019,260.36456
68,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,309.93867
37,Mujer,Catalunya,Espanya,asalariado,60,15065.3,0.0,2019,311.25742
48,Hombre,Catalunya,Espanya,autónomo,50,0.0,20000.0,2019,254.86291
44,Mujer,Catalunya,Espanya,asalariado,40,23811.2,0.0,2019,253.97517000000002
60,Hombre,Catalunya,Espanya,asalariado,60,101036.1,0.0,2019,539.19191
60,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,539.6610099999999
30,Hombre,Catalunya,Espanya,, ,0.0,0.0,2019,543.86878
31,Mujer,Catalunya,Espanya,, ,0.0,0.0,2019,556.29913
20,Mujer,Catalunya,Espanya,, ,0.0,0.0,2019,548.8758799999999
60,Hombre,Catalunya,Espanya,asalariado,40,22054.8,0.0,2019,243.72587000000001
60,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,243.93791000000002
29,Hombre,Catalunya,Espanya,asalariado, ,6257.9,0.0,2019,245.83992
20,Hombre,Catalunya,Espanya,, ,0.0,0.0,2019,246.84902999999997
58,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,169.85671000000002
22,Mujer,Catalunya,Espanya,, ,4272.3,0.0,2019,170.7632
35,Mujer,Catalunya,Resto,asalariado,20,0.0,0.0,2019,386.15614
70,Mujer,Catalunya,UE-28,autónomo, ,0.0,0.0,2019,372.67792000000003
37,Hombre,Catalunya,UE-28,asalariado,40,30782.3,0.0,2019,375.64062
58,Hombre,Catalunya,Espanya,asalariado,40,96321.0,0.0,2019,303.69093
54,Mujer,Catalunya,Espanya,asalariado,40,44522.3,0.0,2019,302.95006
24,Mujer,Catalunya,Espanya,, ,1025.8,0.0,2019,305.57728
21,Mujer,Catalunya,Espanya,, ,356.9,0.0,2019,305.57728
57,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,147.57001
49,Hombre,Catalunya,Espanya,autónomo,40,19628.0,0.0,2019,192.31762
74,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,223.11125
19,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,206.36279
75,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,202.87911
76,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,203.18996
61,Hombre,Catalunya,Espanya,asalariado, ,33950.5,0.0,2019,163.89636000000002
60,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,163.64305
66,Hombre,Catalunya,Espanya,asalariado, ,26565.0,0.0,2019,465.18037999999996
63,Mujer,Catalunya,Espanya,asalariado,40,39016.2,0.0,2019,470.21815999999995
29,Mujer,Catalunya,Espanya,asalariado, ,19517.2,0.0,2019,481.92307999999997
51,Hombre,Catalunya,Espanya,autónomo,40,0.0,25000.0,2019,199.2707
79,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,216.83818
76,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,216.56221000000002
59,Hombre,Catalunya,Espanya,asalariado,40,0.0,3222.3,2019,163.02948999999998
58,Mujer,Catalunya,Espanya,asalariado,40,6402.8,3222.3,2019,163.17133
76,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,370.84671000000003
76,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,371.3193
48,Hombre,Catalunya,Espanya,asalariado,20,14068.3,0.0,2019,373.63017
58,Hombre,Catalunya,Espanya,asalariado,37,16521.7,0.0,2019,272.49469
59,Mujer,Catalunya,Espanya,asalariado,37,58367.0,0.0,2019,272.73176
25,Hombre,Catalunya,Espanya,asalariado,40,11024.3,0.0,2019,274.62678999999997
74,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,223.11125
32,Mujer,Catalunya,Resto,asalariado,20,0.0,0.0,2019,346.96772999999996
53,Hombre,Catalunya,Resto,asalariado, ,0.0,0.0,2019,338.99224
19,Hombre,Catalunya,Espanya,, ,0.0,0.0,2019,240.88967999999997
55,Mujer,Catalunya,Espanya,asalariado,40,12028.6,0.0,2019,237.26169
64,Hombre,Catalunya,Espanya,asalariado,20,4467.0,0.0,2019,238.41733
81,Mujer,Catalunya,Espanya,, ,0.0,0.0,2019,249.33255
58,Mujer,Catalunya,Resto,asalariado,40,23591.37,0.0,2019,250.55847999999997
33,Mujer,Catalunya,Espanya,asalariado, ,4022.9,0.0,2019,352.55402999999995
34,Hombre,Catalunya,Espanya,Empleador,40,23149.8,0.0,2019,344.67632000000003
65,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,190.74423000000002
56,Mujer,Catalunya,Espanya,asalariado,15,6887.83,0.0,2019,190.44942
70,Hombre,Catalunya,Espanya,, ,0.0,0.0,2019,255.04972
68,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,255.00688
58,Hombre,Catalunya,Espanya,asalariado, ,62298.1,0.0,2019,434.72638
53,Mujer,Catalunya,Espanya,asalariado,40,27090.9,0.0,2019,433.66584000000006
20,Mujer,Catalunya,Espanya,, ,0.0,0.0,2019,442.53414000000004
17,Mujer,Catalunya,Espanya,, ,0.0,0.0,2019,442.53414000000004
72,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,259.65912000000003
41,Mujer,Catalunya,Espanya,asalariado,30,4457.2,0.0,2019,375.25516
45,Mujer,Catalunya,Resto,asalariado,20,4211.38,0.0,2019,505.87044000000003
62,Mujer,Catalunya,Espanya,asalariado,40,43107.6,0.0,2019,306.76507999999995
78,Mujer,Catalunya,Espanya,, ,0.0,0.0,2019,457.70574000000005
80,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,458.28900999999996
40,Hombre,Catalunya,Espanya,asalariado,40,11701.8,0.0,2019,461.22562
37,Mujer,Catalunya,Espanya,asalariado,40,29157.4,0.0,2019,459.53489
73,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,255.04972
72,Mujer,Catalunya,Espanya,Empleador, ,0.0,0.0,2019,255.00688
55,Hombre,Catalunya,Espanya,asalariado,40,25360.5,0.0,2019,282.04836
56,Mujer,Catalunya,Espanya,asalariado, ,8075.0,0.0,2019,280.04999
22,Hombre,Catalunya,Espanya,, ,0.0,0.0,2019,281.99588
20,Hombre,Catalunya,Espanya,, ,0.0,0.0,2019,283.39206
45,Hombre,Catalunya,Resto,asalariado,40,17202.7,0.0,2019,265.77918
36,Mujer,Catalunya,Resto,asalariado,40,12543.35,0.0,2019,264.8049
83,Hombre,Catalunya,Espanya,, ,0.0,0.0,2019,252.35846
83,Mujer,Catalunya,Espanya,, ,0.0,0.0,2019,252.03727
77,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,252.35846
76,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,252.03727
52,Mujer,Catalunya,Espanya,asalariado,10,6409.0,0.0,2019,699.69908
50,Hombre,Catalunya,Espanya,asalariado,40,34459.6,0.0,2019,703.8289599999999
86,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,699.47585
86,Mujer,Catalunya,Espanya,, ,0.0,0.0,2019,698.5856
22,Hombre,Catalunya,Espanya,, ,12319.1,0.0,2019,706.89833
27,Mujer,Catalunya,Espanya,asalariado,40,2810.0,0.0,2019,517.2425099999999
61,Mujer,Catalunya,Espanya,asalariado,35,44006.4,0.0,2019,504.67976
72,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,407.08221000000003
46,Mujer,Catalunya,Espanya,asalariado,40,3751.0,0.0,2019,409.31066
68,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,471.23328
64,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,476.33662000000004
34,Hombre,Catalunya,Espanya,asalariado,40,22812.0,0.0,2019,477.28528
43,Hombre,Catalunya,Espanya,asalariado,40,37781.7,0.0,2019,388.46393
42,Mujer,Catalunya,Espanya,asalariado,40,18336.8,0.0,2019,387.03992
47,Hombre,Catalunya,Espanya,autónomo,40,0.0,24000.0,2019,434.46941
40,Mujer,Catalunya,Espanya,asalariado, ,40410.5,0.0,2019,432.95607
53,Hombre,Catalunya,Espanya,asalariado,40,34079.1,0.0,2019,575.86691
50,Mujer,Catalunya,Espanya,asalariado, ,5051.2,0.0,2019,571.95664
27,Mujer,Catalunya,Espanya,asalariado,40,6960.1,0.0,2019,589.41537
20,Mujer,Catalunya,Espanya,asalariado,40,12687.6,0.0,2019,581.55022
45,Hombre,Catalunya,Espanya,asalariado,50,23914.8,0.0,2019,298.51469
45,Hombre,Catalunya,Espanya,asalariado,50,24226.1,0.0,2019,372.24958
32,Mujer,Catalunya,Resto,, ,0.0,0.0,2019,382.67017000000004
76,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,373.06615
75,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,372.49541
47,Mujer,Catalunya,Espanya,asalariado, ,87472.7,0.0,2019,374.53452999999996
55,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,827.1992799999999
30,Mujer,Catalunya,Espanya,asalariado,24,12225.9,0.0,2019,855.5313699999999
32,Mujer,Catalunya,Espanya,asalariado, ,4382.6,0.0,2019,855.5313699999999
34,Hombre,Catalunya,Espanya,asalariado, ,237.7,0.0,2019,836.41477
57,Mujer,Catalunya,Resto,asalariado,40,6411.5,0.0,2019,273.45018
32,Hombre,Catalunya,Resto,Empleador,55,0.0,14593.6,2019,275.58229
86,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,304.34972999999997
40,Mujer,Catalunya,Espanya,asalariado,40,25347.9,0.0,2019,375.25516
34,Hombre,Catalunya,Espanya,asalariado,50,29605.8,0.0,2019,249.7624
25,Mujer,Catalunya,Resto,, ,0.0,0.0,2019,249.15266
54,Hombre,Catalunya,Espanya,asalariado,40,15486.2,0.0,2019,310.24516
56,Mujer,Catalunya,Espanya,, ,0.0,0.0,2019,308.04701
20,Mujer,Catalunya,Espanya,asalariado,40,37.9,0.0,2019,313.30701
55,Mujer,Catalunya,Espanya,asalariado,36,18304.8,0.0,2019,769.54375
28,Hombre,Catalunya,Espanya,asalariado,40,16293.3,0.0,2019,778.11693
27,Mujer,Catalunya,Espanya,asalariado,40,14174.4,0.0,2019,795.90111
42,Hombre,Catalunya,Espanya,asalariado,40,17515.2,0.0,2019,287.1179
45,Mujer,Catalunya,Espanya,asalariado,40,23784.8,0.0,2019,286.0654
19,Hombre,Catalunya,Espanya,, ,2108.1,0.0,2019,289.74466
61,Hombre,Catalunya,Espanya,asalariado,40,22950.9,0.0,2019,447.92478
61,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,449.82372000000004
30,Hombre,Catalunya,Espanya,asalariado,40,24072.4,0.0,2019,450.71958
51,Hombre,Catalunya,Espanya,asalariado,40,17167.8,0.0,2019,331.32386
46,Mujer,Catalunya,Espanya,asalariado, ,18890.2,0.0,2019,329.07409
18,Mujer,Catalunya,Espanya,, ,0.0,0.0,2019,334.59373999999997
44,Hombre,Catalunya,Espanya,asalariado,40,27231.1,0.0,2019,280.44603
43,Mujer,Catalunya,Espanya,asalariado,40,19129.2,0.0,2019,279.41799
45,Hombre,Catalunya,Espanya,asalariado,40,27870.4,0.0,2019,287.1179
45,Mujer,Catalunya,Espanya,asalariado,40,12760.8,0.0,2019,286.0654
19,Hombre,Catalunya,Espanya,, ,0.0,0.0,2019,289.74466
51,Hombre,Catalunya,Espanya,autónomo,50,0.0,17500.0,2019,358.47202000000004
51,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,354.75523
41,Hombre,Catalunya,Espanya,asalariado,40,30115.8,0.0,2019,702.9068
40,Mujer,Catalunya,Espanya,autónomo,40,20849.6,0.0,2019,700.33012
70,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,697.4800700000001
70,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,697.36292
38,Hombre,Catalunya,Espanya,asalariado, ,12109.6,0.0,2019,702.9068
42,Mujer,Catalunya,Espanya,asalariado,40,32120.9,0.0,2019,283.92523
41,Hombre,Catalunya,Espanya,asalariado,40,41778.2,0.0,2019,284.96986
17,Hombre,Catalunya,Espanya,, ,0.0,0.0,2019,287.57697
63,Hombre,Catalunya,Espanya,Empleador, ,0.0,-8000.0,2019,383.64347999999995
60,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,383.05054
35,Mujer,Catalunya,Espanya,asalariado,40,19684.1,0.0,2019,394.86025
75,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,230.60088
75,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,230.56215
39,Hombre,Catalunya,Resto,asalariado,50,12269.82,0.0,2019,242.36705
39,Mujer,Catalunya,Espanya,asalariado,40,7340.51,0.0,2019,349.93862
42,Hombre,Catalunya,Espanya,asalariado,40,25651.94,0.0,2019,351.22612000000004
60,Hombre,Catalunya,Espanya,autónomo,70,0.0,8000.0,2019,143.18408
54,Hombre,Catalunya,Espanya,asalariado,50,45527.1,0.0,2019,343.28683
54,Mujer,Catalunya,Espanya,asalariado,35,66114.7,0.0,2019,339.72747999999996
22,Hombre,Catalunya,Espanya,asalariado, ,1558.9,0.0,2019,343.22296
18,Hombre,Catalunya,Espanya,, ,0.0,0.0,2019,344.92228
59,Hombre,Catalunya,Espanya,autónomo,40,21609.5,0.0,2019,191.96497
19,Mujer,Catalunya,Resto,asalariado,36,0.0,0.0,2019,195.4127
86,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,153.06949
66,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,320.0348
64,Mujer,Catalunya,Espanya,autónomo, ,0.0,0.0,2019,323.5007
39,Mujer,Catalunya,Espanya,asalariado,35,21568.9,0.0,2019,321.34252999999995
55,Hombre,Catalunya,Espanya,asalariado,40,26423.2,0.0,2019,361.17591
49,Mujer,Catalunya,Espanya,asalariado,40,13933.1,0.0,2019,358.72344
61,Mujer,Catalunya,Espanya,asalariado,40,24050.3,0.0,2019,280.35479
59,Mujer,Catalunya,Resto,asalariado, ,2825.3,0.0,2019,325.14842999999996
33,Mujer,Catalunya,Resto,asalariado,40,12464.4,0.0,2019,335.17298
76,Hombre,Catalunya,Espanya,autónomo, ,0.0,0.0,2019,143.20293
53,Hombre,Catalunya,Espanya,asalariado,40,22150.6,0.0,2019,245.44762000000003
54,Hombre,Catalunya,Espanya,asalariado,40,19938.9,0.0,2019,245.44762000000003
57,Hombre,Catalunya,Espanya,asalariado,40,25652.5,0.0,2019,268.40513
52,Mujer,Catalunya,Espanya,asalariado,40,8800.6,0.0,2019,267.75035
42,Hombre,Catalunya,Resto,autónomo,60,0.0,38492.9,2019,244.98502000000002
34,Hombre,Catalunya,Resto,asalariado,40,18413.1,0.0,2019,315.33112
31,Mujer,Catalunya,Resto,asalariado, ,0.0,0.0,2019,322.53814
42,Hombre,Catalunya,Espanya,Empleador,60,26618.6,0.0,2019,253.56272
39,Mujer,Catalunya,Espanya,asalariado,50,21294.9,3684.1,2019,252.63322999999997
35,Mujer,Catalunya,Espanya,asalariado,20,10270.5,0.0,2019,410.30446
36,Mujer,Catalunya,Espanya,asalariado,40,12121.8,0.0,2019,397.66823
39,Hombre,Catalunya,Espanya,asalariado,40,4556.7,0.0,2019,399.13135
67,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,234.76843
69,Hombre,Catalunya,Espanya,Empleador, ,0.0,0.0,2019,230.60088
70,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,230.56215
52,Hombre,Catalunya,Espanya,asalariado,40,26938.6,0.0,2019,209.68223999999998
65,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,252.03387999999998
74,Hombre,Catalunya,Espanya,autónomo, ,0.0,0.0,2019,249.33366
72,Hombre,Catalunya,Espanya,autónomo, ,0.0,0.0,2019,169.51817
70,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,230.60088
70,Mujer,Catalunya,Espanya,autónomo, ,0.0,0.0,2019,230.56215
30,Mujer,Catalunya,UE-28,asalariado,45,0.0,1321.55,2019,421.45825999999994
31,Hombre,Catalunya,UE-28,asalariado,40,29521.5,1321.55,2019,412.0409
69,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,230.60088
67,Mujer,Catalunya,Espanya,, ,0.0,0.0,2019,230.56215
67,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,294.50151
66,Mujer,Catalunya,Espanya,, ,0.0,0.0,2019,294.45205
86,Hombre,Catalunya,Espanya,autónomo, ,0.0,0.0,2019,294.9032
35,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,287.22007
69,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,252.02687000000003
65,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,254.75626
58,Mujer,Catalunya,Espanya,autónomo, ,0.0,0.0,2019,241.64557000000002
82,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,240.46325
40,Hombre,Catalunya,Resto,asalariado,40,22077.1,0.0,2019,737.49523
38,Mujer,Catalunya,Resto,asalariado, ,0.0,0.0,2019,734.79176
21,Hombre,Catalunya,Resto,asalariado,40,6785.9,0.0,2019,740.57572
17,Hombre,Catalunya,Resto,, ,0.0,0.0,2019,744.24237
25,Hombre,Catalunya,Resto,asalariado, ,0.0,0.0,2019,740.57572
50,Mujer,Catalunya,Resto,asalariado, ,0.0,0.0,2019,253.64834
86,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,143.20293
66,Mujer,Catalunya,Resto,asalariado, ,0.0,0.0,2019,372.12523
44,Mujer,Catalunya,Resto,asalariado,40,9600.0,0.0,2019,373.70858
21,Mujer,Catalunya,Resto,, ,0.0,0.0,2019,376.04744
37,Hombre,Catalunya,Resto,asalariado,40,8758.1,0.0,2019,655.4444900000001
33,Mujer,Catalunya,Resto,asalariado,40,9265.33,0.0,2019,673.79272
26,Mujer,Catalunya,Resto,asalariado, ,3348.64,0.0,2019,673.79272
38,Mujer,Catalunya,Resto,, ,0.0,0.0,2019,217.14602000000002
45,Hombre,Catalunya,Resto,asalariado,48,12803.6,0.0,2019,217.94495
76,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,213.0417
75,Mujer,Catalunya,Espanya,, ,0.0,0.0,2019,212.71578
79,Mujer,Catalunya,UE-28,asalariado, ,0.0,0.0,2019,266.03915
69,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,252.75082
61,Hombre,Catalunya,UE-28,asalariado, ,0.0,0.0,2019,222.62761
64,Mujer,Catalunya,UE-28,, ,0.0,0.0,2019,223.57143
69,Hombre,Catalunya,UE-28,asalariado, ,0.0,0.0,2019,163.92484
73,Hombre,Catalunya,Espanya,autónomo, ,0.0,0.0,2019,248.26406
70,Mujer,Catalunya,Espanya,, ,0.0,0.0,2019,248.22236
49,Hombre,Catalunya,Espanya,asalariado,40,25437.2,0.0,2019,348.17872
51,Mujer,Catalunya,Resto,asalariado, ,0.0,0.0,2019,346.1357
63,Hombre,Catalunya,Espanya,asalariado, ,0.0,809.4,2019,154.96967
71,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,226.56177999999997
77,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,226.90892000000002
38,Hombre,Catalunya,Resto,asalariado,25,0.0,0.0,2019,609.24874
41,Mujer,Catalunya,Resto,asalariado,20,6000.0,0.0,2019,607.01539
26,Hombre,Catalunya,Resto,asalariado, ,5585.99,0.0,2019,612.30921
31,Mujer,Catalunya,Resto,asalariado,32,2864.95,0.0,2019,626.30379
37,Mujer,Catalunya,Espanya,asalariado,37,21247.6,0.0,2019,244.0093
37,Hombre,Catalunya,Espanya,asalariado,40,44361.7,0.0,2019,244.90707
85,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,296.25243
75,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,312.47699
37,Hombre,Catalunya,Espanya,asalariado,40,18367.7,0.0,2019,314.96111
86,Mujer,Catalunya,Espanya,, ,0.0,0.0,2019,296.25243
66,Hombre,Catalunya,Espanya,autónomo, ,0.0,0.0,2019,268.79039
86,Mujer,Catalunya,Espanya,autónomo, ,0.0,0.0,2019,268.81445
64,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,229.28952999999998
66,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,227.75637000000003
57,Mujer,Catalunya,Espanya,asalariado,37,18966.1,0.0,2019,317.50966
23,Mujer,Catalunya,Espanya,asalariado, ,1446.0,0.0,2019,319.20414
21,Hombre,Catalunya,Espanya,, ,1826.7,0.0,2019,319.71583
78,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,296.25243
64,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,247.90928
64,Mujer,Catalunya,Espanya,Empleador,45,0.0,28000.0,2019,248.96027
32,Hombre,Catalunya,Espanya,asalariado,40,20257.7,0.0,2019,298.39876
24,Mujer,Catalunya,Espanya,asalariado,40,18969.8,0.0,2019,297.67028
63,Hombre,Catalunya,Espanya,asalariado, ,20524.1,0.0,2019,154.96967
